,0,1,2,3,4,5,6
1703,9.0,Magdalena Rabitsch,Anja Trailovic,Austria,15,Ć 200.00,180.0
1704,13.0,Laura Ovelar,Giuliana Poletti,Paraguay,3,Ć 100.00,140.0
1705,13.0,Beate Liepajniece,Anija Ozolina,Latvia,"10, Q1",Ć 100.00,140.0
1706,13.0,Tabea Schwarz,Janne Uhl,Germany,"13, Q5",Ć 100.00,140.0
1707,13.0,Andrea Bundzelova,Lesia Slezakova,Slovakia,"16, Q7",Ć 100.00,140.0
1708,17.0,Malin Bergholm,Louise Maneskold,Sweden,Q2,Ć 0.00,100.0
1709,17.0,Esther Cramer,Laura Overwater,Netherlands,Q3,Ć 0.00,100.0
1710,17.0,Eva Elekova,Emma Erteltova,Slovakia,Q4,Ć 0.00,100.0
1711,17.0,Andrea Lorenzova,Alzbeta Tomasova,Czech Republic,Q9,Ć 0.00,100.0
1712,21.0,Magdalena Cerna,Tereza Francova,Czech Republic,Q8,Ć 0.00,60.0
1713,21.0,Justyna Frommova,Anna Krizova,Czech Republic,Q10,Ć 0.00,60.0
1714,21.0,Kaylee Glagau,Dana Roskic,Canada,Q11,Ć 0.00,60.0
1715,21.0,Silvia Poszmikova,Barbora Tokosova,Slovakia,Q12,Ć 0.00,60.0
1716,21.0,Michaela Hollaus,Laura Rieger,Austria,Q13,Ć 0.00,60.0
1717,21.0,Jennifer Pfau,Michaela Wengler,Austria,Q14,Ć 0.00,60.0
1718,21.0,Tatjana Puskina,Blanca Schroll,Austria,Q15,Ć 0.00,60.0
1719,21.0,Kirsi Aaltola,Ida-Maria Mammi,Finland,Q16,Ć 0.00,60.0
1720,1.0,Laurenz Leitner,Paul Pascariuc,Austria,5,"$1,000.00",400.0
1721,2.0,Lukas Pfretzschner,Robin Sowa,Germany,4,$700.00,360.0
1722,3.0,Kristians Fokerots,Martins Plavins,Latvia,2,$500.00,320.0
1723,4.0,Dirk Boehle,Mees Sengers,Netherlands,6,$400.00,280.0
1724,5.0,Mohamed Ihab Ihab,Abdallah Nassim,Qatar,1,$300.00,240.0
1725,5.0,Saifeddine Elmajid,Assam Mahmoud,Qatar,3,$300.00,240.0
1726,5.0,Simon Kulzer,Bennet Poniewaz,Germany,7,$300.00,240.0
1727,5.0,Olivers Bulgacs,Edgars Tocs,Latvia,9,$300.00,240.0
1728,9.0,Erlend Henriksveen,Vegard Lokken,Norway,"10, Q3",$200.00,180.0
1729,9.0,Moritz Camp,Ole Schwarmann,Germany,"11, Q5",$200.00,180.0
1730,9.0,Jan Mrkous,Frantisek Pihera,Czech Republic,"13, Q10",$200.00,180.0
1731,9.0,Azab Abdelrahman,Ahmed Farag,Egypt,16,$200.00,180.0
1732,13.0,Joshua Howat,Jack Pearse,Australia,"8, Q1",$100.00,140.0
1733,13.0,Elmetwally Anas,Atef Nassif,Egypt,12,$100.00,140.0
1734,13.0,Mohamed Arafa,Youssef Nasser,Egypt,14,$100.00,140.0
1735,13.0,Youssef Abdelrahman,Mazen Mostafa,Egypt,15,$100.00,140.0
1736,17.0,Alexander Annerstedt,Jakob Wijk Tegenrot,Sweden,Q2,$0.00,100.0
1737,17.0,Jorgen Nilsen,Emil Ofstaas,Norway,Q4,$0.00,100.0
1738,17.0,Jason El Najjar,Omar Karam,Lebanon,Q9,$0.00,100.0
1739,17.0,Matej Ruml,Filip Stastny,Czech Republic,Q11,$0.00,100.0
1740,21.0,Oussama El Azhari,Mohamed Yakki,Morocco,Q6,$0.00,60.0
1741,21.0,Dhia Alkhawaher,Ali Mahfouz,Saudi Arabia,Q7,$0.00,60.0
1742,21.0,Tomas Pala,Ondrej Sotola,Czech Republic,Q8,$0.00,60.0
1743,21.0,Ibrahim Almoaiqel,Zayd Basuhaib,Saudi Arabia,Q12,$0.00,60.0
1744,21.0,Hermash Abdelrahman,Hazem Nabil,Egypt,Q13,$0.00,60.0
1745,1.0,Jekaterina Kovalskaja,Ieva Vasiliauskaite,Lithuania,6,"$1,000.00",400.0
1746,2.0,Xolani Hodel,Iya Lindahl,United States,5,$700.00,360.0
1747,3.0,Gerda Grudzinskaite,Rugile Grudzinskaite,Lithuania,4,$500.00,320.0
1748,4.0,Daria Gusarova,Erika Nystrom,Cyprus,2,$400.00,280.0
1749,5.0,Ahedan Mushajiang,Jingzhe Wang,China,1,$300.00,240.0
1750,5.0,Eva Freiberger,Stephanie Wiesmeyr,Austria,3,$300.00,240.0
1751,5.0,Kadeliye Halaiti,Yifan Yang,China,"7, Q1",$300.00,240.0
1752,5.0,Lynne Beattie,Melissa Coutts,Scotland,8,$300.00,240.0
1753,9.0,Marwa Abdelhady,Habiba Mostafa,Egypt,9,$200.00,180.0
1754,9.0,Barbora Adamcikova,Anna Sotkovska,Czech Republic,"11, Q5",$200.00,180.0
1755,9.0,Mariam Hesham,Logy Kamel,Egypt,13,$200.00,180.0
1756,9.0,Giulia Rastelli,Alessia Zaniboni,Italy,"15, Q6",$200.00,180.0
1757,13.0,Mira Jarvelainen,Venla Vaarala,Finland,10,$100.00,140.0
1758,13.0,Rowan Adel,Rowaida Ghazy,Egypt,12,$100.00,140.0
1759,13.0,Hadeer Ewais,Sama Mohamed,Egypt,14,$100.00,140.0
1760,13.0,Jessica Hoeffner,Katie Oldja,United States,"16, Q7",$100.00,140.0
1761,17.0,Sheqaf Ismail,Damla Yagmur,Qatar,Q2,$0.00,100.0
1762,17.0,Maha Al-Kuwari,Leyla Bahmanzadeh,Qatar,Q3,$0.00,100.0
1763,17.0,Deborah Lutz,Jasmine Wandeler,Switzerland,Q4,$0.00,100.0
1764,17.0,Mariam Saleh,Loujain Shebl,Egypt,Q8,$0.00,100.0
1765,21.0,Rawan Ashmawy,Gody Madin,Egypt,Q9,$0.00,60.0
1766,1.0,Martin Ermacora,Philipp Waller,Austria,2,"Ć 1,000.00",400.0
1767,2.0,Timo Hammarberg,Alexander Horst,Austria,1,Ć 700.00,360.0
1768,3.0,Benedikt Sagstetter,Jonas Sagstetter,Germany,7,Ć 500.00,320.0
1769,4.0,Hagen Smith,Logan Webber,United States,11,Ć 400.00,280.0
1770,5.0,Laurenc Grossig,Mathias Seiser,Austria,3,Ć 300.00,240.0
1771,5.0,Moritz Pristauz,Robin Seidl,Austria,"4, Q1",Ć 300.00,240.0
1772,5.0,Christoph Dressler,Maximilian Trummer,Austria,"5, Q2",Ć 300.00,240.0
1773,5.0,Artur Hajos,Bence Streli,Hungary,10,Ć 300.00,240.0
1774,9.0,Kevin Cuzmiciov,Eylon Elazar,Israel,6,Ć 200.00,180.0
1775,9.0,Felix Friedl,Alexander Huber,Austria,"8, Q3",Ć 200.00,180.0
1776,9.0,Jyrki Nurminen,Santeri Siren,Finland,9,Ć 200.00,180.0
1777,9.0,Nicolai Hovmann,Mads Mollgaard,Denmark,12,Ć 200.00,180.0
1778,13.0,Pekka Piippo,Vili Topio,Finland,13,Ć 100.00,140.0
1779,13.0,Maximilian Just,Lui Wust,Germany,14,Ć 100.00,140.0
1780,13.0,Clemens Doppler,Thomas Kunert,Austria,15,Ć 100.00,140.0
1781,13.0,Matteo Cecchini,Mauro Sacripanti,Italy,"16, Q4",Ć 100.00,140.0
1782,17.0,Dimitrios Chatzinikolaou,Stavros Ntallas,Greece,Q5,Ć 0.00,100.0
1783,17.0,Lubos Nemec,Adrian Petruf,Slovakia,Q6,Ć 0.00,100.0
1784,17.0,Matyas Jezek,Adam Waber,Czech Republic,Q8,Ć 0.00,100.0
1785,17.0,Daniel Moreno,Roberto Sanfelix,Spain,Q10,Ć 0.00,100.0
1786,21.0,Robert Reeves,Declan Tiso,Australia,Q7,Ć 0.00,60.0
1787,21.0,Severin Breer,Linus Deecke,Switzerland,Q9,Ć 0.00,60.0
1788,21.0,Martin Melmuka,Martin Vaclavik,Czech Republic,Q11,Ć 0.00,60.0
1789,21.0,Adam Stocek,Jakub Vala,Czech Republic,Q12,Ć 0.00,60.0
1790,21.0,Michael Hemmes,Calvin Ooms,Netherlands,Q13,Ć 0.00,60.0
1791,21.0,Emanuele Monduzzi,Federico Morichelli,Italy,Q14,Ć 0.00,60.0
1792,21.0,Jan Stefko,Tadeas Tezzele,Czech Republic,Q15,Ć 0.00,60.0
1793,1.0,Markus Mol,Jo Gladsoy Sunde,Norway,4,"€ 1,000.00",400.0
1794,2.0,Vaclav Bercik,Matyas Dzavoronok,Czech Republic,11,€ 700.00,360.0
1795,3.0,Momme Lorenz,Eric Stadie,Germany,12,€ 500.00,320.0
1796,4.0,Jan Dumek,Jiri Sedlak,Czech Republic,1,€ 400.00,280.0
1797,5.0,Tomas Semerad,Jakub Sepka,Czech Republic,2,€ 300.00,240.0
1798,5.0,Alejandro Huerta,Javier Huerta,Spain,3,€ 300.00,240.0
1799,5.0,Tim Berger,Lorenz Petutschnig,Austria,6,€ 300.00,240.0
1800,5.0,Manuel Alfieri,Davis Krumins,Italy,"15, Q7",€ 300.00,240.0
1801,9.0,Tadeas Trousil,David Westphal,Czech Republic,5,€ 200.00,180.0
1802,9.0,Issa Batrane,Frederick Bialokoz,England,7,€ 200.00,180.0
1803,9.0,Tobia Marchetto,Jakob Windisch,Italy,8,€ 200.00,180.0
1804,9.0,Quinten Groenewold,Sam van Der Loo,Netherlands,9,€ 200.00,180.0
1805,13.0,Thijs Nijeboer,Mart van Werkhoven,Netherlands,10,€ 100.00,140.0
1806,13.0,Colin Hilbert,Steve Weber,Luxembourg,"13, Q4",€ 100.00,140.0
1807,13.0,Even Aas,Adrian Mol,Norway,"14, Q6",€ 100.00,140.0
1808,13.0,Georg Kostler,Matthias Kostler,Austria,"16, Q9",€ 100.00,140.0
1809,17.0,David Lenc,Krystof Oliva,Czech Republic,Q1,€ 0.00,100.0
1810,17.0,Iason Kanellos,Georgios Terzoglou,Greece,Q2,€ 0.00,100.0
1811,17.0,Marek Jany,Marek Ludha,Slovakia,Q3,€ 0.00,100.0
1812,17.0,Arttur Pennanen,Valtter Pennanen,Finland,Q5,€ 0.00,100.0
1813,21.0,Anton Andersson,Stefan Andreasson,Sweden,Q8,€ 0.00,60.0
1814,21.0,Krystof Nemec,Vojtech Polednik,Czech Republic,Q10,€ 0.00,60.0
1815,21.0,Niklas Held,Hennes Nissen,Germany,Q11,€ 0.00,60.0
1816,21.0,Miloss Donavans,Reinis Rorbaks,Latvia,Q12,€ 0.00,60.0
1817,21.0,Jakub Malik,Michal Pribyl,Czech Republic,Q13,€ 0.00,60.0
1818,21.0,Marc-Antoine Durocher,Gregoire Mercier-Noel,Canada,Q14,€ 0.00,60.0
1819,1.0,Barbora Hermannova,Marie-Sara Stochlova,Czech Republic,1,"€ 1,000.00",400.0
1820,2.0,Kimberly Hildreth,Teegan Van Gunst,United States,"16, Q4",€ 700.00,360.0
1821,3.0,Aline Chamereau,Clemence Vieira,France,6,€ 500.00,320.0
1822,4.0,Wies Bekhuis,Desy Poiesz,Netherlands,5,€ 400.00,280.0
1823,5.0,Anniina Parkkinen,Sara Sinisalo,Finland,4,€ 300.00,240.0
1824,5.0,Maryna Hladun,Tetiana Lazarenko,Ukraine,7,€ 300.00,240.0
1825,5.0,Mila Konink,Noa Sonneville,Netherlands,"9, Q2",€ 300.00,240.0
1826,5.0,Valerie Dvornikova,Anna Pospisilova,Czech Republic,"12, Q1",€ 300.00,240.0
1827,9.0,Miroslava Dunarova,Daniela Mokra,Czech Republic,2,€ 200.00,180.0
1828,9.0,Inna Makhno,Sofiia Rylova,Ukraine,11,€ 200.00,180.0
1829,9.0,Kylie Neuschaeferova,Marketa Svozilova,Czech Republic,"14, Q3",€ 200.00,180.0
1830,9.0,Kristyna Adamcikova,Michaela Brinkova,Czech Republic,15,€ 200.00,180.0
1831,13.0,Marketa Slukova,Karin Zolnercikova,Czech Republic,3,€ 100.00,140.0
1832,13.0,Sanna Thurin,Tina Thurin,Sweden,8,€ 100.00,140.0
1833,13.0,Kirsten Broring,Leanne van Vegten,Netherlands,10,€ 100.00,140.0
1834,13.0,Nele Schmitt,Paula Schurholz,Germany,13,€ 100.00,140.0
1835,17.0,Dionysia Matiou,Liza Triantafillidi,Greece,Q5,€ 0.00,100.0
1836,17.0,Tuuli Metsakoivu,Elina Pirttimaki,Finland,Q8,€ 0.00,100.0
1837,17.0,Andrea Galindo,Gorda Galindo,Colombia,Q10,€ 0.00,100.0
1838,17.0,Nazaret Florian,Aina Munar,Spain,Q11,€ 0.00,100.0
1839,21.0,Lubica Siposova,Martina Terenova,Slovakia,Q6,€ 0.00,60.0
1840,21.0,Maren de Jong,Annemieke Driessen,Netherlands,Q7,€ 0.00,60.0
1841,21.0,Kristina Harmanova,Zuzana Reginova,Slovakia,Q9,€ 0.00,60.0
1842,21.0,Astrid Bauer,Sofija Saric,Austria,Q12,€ 0.00,60.0
1843,21.0,Ivana Cebakova,Anna Siruckova,Czech Republic,Q13,€ 0.00,60.0
1844,21.0,Zoe Fluckiger,Kimi Schnegg,Switzerland,Q14,€ 0.00,60.0
1845,1.0,Lexy Denaburg,Carly Kan,United States,"15, Q4","$1,000.00",400.0
1846,2.0,Charanrutwadee Patcharamainaruebhorn,Woranatchayakorn Phirachayakrailert,Thailand,1,$700.00,360.0
1847,3.0,Saki Maruyama,Asami Shiba,Japan,2,$500.00,320.0
1848,4.0,Elizabeth Alchin,Kayla Mears,Australia,7,$400.00,280.0
1849,5.0,Suzuka Hashimoto,Reika Murakami,Japan,3,$300.00,240.0
1850,5.0,Wing Tung To,Man Ching Wong,Hong Kong,5,$300.00,240.0
1851,5.0,Takemi Nishibori,Sayaka Yamada,Japan,"6, Q1",$300.00,240.0
1852,5.0,Ieva Dumbauskaite,Skalve Krizanauskaite,Lithuania,8,$300.00,240.0
1853,9.0,Galchananan Jirutchayabhornwadee,Rumpaipruet Numwong,Thailand,9,$200.00,180.0
1854,9.0,Eliza Chong,Alicia Tan,Singapore,11,$200.00,180.0
1855,9.0,Wai Yan Lo,Ting Chi Yuen,Hong Kong,12,$200.00,180.0
1856,9.0,Shion Tsubouchi,Maho Yabumi,Japan,"13, Q3",$200.00,180.0
1857,13.0,Hari Jeon,Hobin Lee,Korea,4,$100.00,140.0
1858,13.0,Miharu Kashihara,Harumi Sakai,Japan,"10, Q2",$100.00,140.0
1859,13.0,Janet Kalaniuvalu,Melissa Powell,United States,14,$100.00,140.0
1860,13.0,Seyeon Kim,Jieun Shin,Korea,16,$100.00,140.0
1861,17.0,Natsumi Katagiri,Ami Shirahata,Japan,Q5,$0.00,
1862,1.0,Arthur Canet,Teo Rotar,France,2,"€ 1,000.00",400.0
1863,2.0,Remi Bassereau,Arnaud Gauthier-Rat,France,1,€ 700.00,360.0
1864,3.0,Calvin Aye,Quincy Aye,France,3,€ 500.00,320.0
1865,4.0,Olivier Barthelemy,Samuel Cattet,France,4,€ 400.00,280.0
1866,5.0,Thijs Nijeboer,Mart van Werkhoven,Netherlands,6,€ 300.00,240.0
1867,5.0,Dimitrios Chatzinikolaou,Stavros Ntallas,Greece,8,€ 300.00,240.0
1868,5.0,Erik Nijland,Yannick Verberne,Netherlands,9,€ 300.00,240.0
1869,5.0,Niklas Held,Hennes Nissen,Germany,"14, Q7",€ 300.00,240.0
1870,9.0,Joshua Howat,Jack Pearse,Australia,5,€ 200.00,180.0
1871,9.0,Arttur Pennanen,Valtter Pennanen,Finland,10,€ 200.00,180.0
1872,9.0,Joadel Gardoque,Mathys Merle,France,"12, Q2",€ 200.00,180.0
1873,9.0,Hugo Alimi,Romain Di Giantommaso,France,"15, Q9",€ 200.00,180.0
1874,13.0,Alexy Humblet,Joppe Van Langendonck,Belgium,7,€ 100.00,140.0
1875,13.0,Robert Reeves,Declan Tiso,Australia,11,€ 100.00,140.0
1876,13.0,Tomas Pala,Ondrej Sotola,Czech Republic,"13, Q6",€ 100.00,140.0
1877,13.0,Noah Burlas,Theo Marty,France,"16, Q12",€ 100.00,140.0
1878,17.0,Tom Altwies,Elouan Chouikh,France,Q1,€ 0.00,100.0
1879,17.0,Severin Breer,Linus Deecke,Switzerland,Q3,€ 0.00,100.0
1880,17.0,Samu Pulkkinen,Samuel Vainio,Finland,Q4,€ 0.00,100.0
1881,21.0,Miloss Donavans,Ernests Gutmanis,Latvia,Q5,€ 0.00,60.0
1882,21.0,Jonathan Drysdale-Anderson,Sam Dunbavin,England,Q8,€ 0.00,60.0
1883,21.0,Kim Di Chello,Mael Masserey,Switzerland,Q10,€ 0.00,60.0
1884,21.0,Marc Calello,Nahuel Tagliaferro,Andorra,Q11,€ 0.00,60.0
1885,1.0,Markus Mol,Jo Gladsoy Sunde,Norway,1,"€ 1,000.00",400.0
1886,2.0,Ardis Bedritis,Arturs Rinkevics,Latvia,3,€ 700.00,360.0
1887,3.0,Jyrki Nurminen,Santeri Siren,Finland,5,€ 500.00,320.0
1888,4.0,Arnas Rumsevicius,Tomas Stasevicius,Lithuania,6,€ 400.00,280.0
1889,5.0,Robert Juchnevic,Artur Vasiljev,Lithuania,2,€ 300.00,240.0
1890,5.0,Michal Korycki,Milosz Kruk,Poland,4,€ 300.00,240.0
1891,5.0,Issa Batrane,Frederick Bialokoz,England,7,€ 300.00,240.0
1892,5.0,Artem Besarab,Mateusz Florczyk,Poland,10,€ 300.00,240.0
1893,9.0,Aleksander Czachorowski,Filip Lejawa,Poland,8,€ 200.00,180.0
1894,9.0,Adam Stocek,Jakub Vala,Czech Republic,"13, Q9",€ 200.00,180.0
1895,9.0,Igor Ciemachowski,Piotr Groszek,Poland,14,€ 200.00,180.0
1896,9.0,Piotr Ilewicz,Tomasz Woloszuk,Poland,"16, Q14",€ 200.00,180.0
1897,13.0,Iason Kanellos,Georgios Terzoglou,Greece,9,€ 100.00,140.0
1898,13.0,Erlend Henriksveen,Vegard Lokken,Norway,11,€ 100.00,140.0
1899,13.0,Dimitriy Korotkov,Urmas Piik,Estonia,"12, Q2",€ 100.00,140.0
1900,13.0,Oleksii Bublyk,Yroslav Tymchenko,Ukraine,"15, Q12",€ 100.00,140.0
1901,17.0,Mikolaj Kaczmarek,Maciej Kaluza,Poland,Q10,€ 0.00,100.0
1902,17.0,Frantisek Pihera,Matej Ruml,Czech Republic,Q11,€ 0.00,100.0
1903,17.0,Martin Chiniewicz,Andrzej Paszkowski,Poland,Q13,€ 0.00,100.0
1904,17.0,Yoan David,Guillaume Rivest,Canada,Q16,€ 0.00,100.0
1905,21.0,Colin Hilbert,Steve Weber,Luxembourg,Q1,€ 0.00,60.0
1906,21.0,Mantas Donela,Karolis Palubinskas,Lithuania,Q3,€ 0.00,60.0
1907,21.0,Anton Moiseiev,Vitalii Savvin,Ukraine,Q4,€ 0.00,60.0
1908,21.0,Szymon Beta,Szymon Pietraszek,Poland,Q5,€ 0.00,60.0
1909,21.0,Christian Helland,Hakon Kronstad,Norway,Q6,€ 0.00,60.0
1910,21.0,Anton Andersson,Stefan Andreasson,Sweden,Q7,€ 0.00,60.0
1911,21.0,Pascal Ferry,Vincent Ferry,Monaco,Q8,€ 0.00,60.0
1912,21.0,Dario Spolverini,Fabrizio Venditti,Italy,Q15,€ 0.00,60.0
1913,1.0,Tobia Marchetto,Jakob Windisch,Italy,5,"€ 1,000.00",400.0
1914,2.0,Kevin Cuzmiciov,Eylon Elazar,Israel,6,€ 700.00,360.0
1915,3.0,Gianluca Dal Corso,Marco Viscovich,Italy,1,€ 500.00,320.0
1916,4.0,Artur Hajos,Bence Streli,Hungary,4,€ 400.00,280.0
1917,5.0,Kristians Fokerots,Martins Plavins,Latvia,2,€ 300.00,240.0
1918,5.0,Tomer Hadar,David Lanciano,Israel,"10, Q1",€ 300.00,240.0
1919,5.0,Andrea Abbiati,Tiziano Andreatta,Italy,12,€ 300.00,240.0
1920,5.0,Matteo Cecchini,Mauro Sacripanti,Italy,15,€ 300.00,240.0
1921,9.0,Dirk Boehle,Mees Sengers,Netherlands,3,€ 200.00,180.0
1922,9.0,Pekka Piippo,Vili Topio,Finland,8,€ 200.00,180.0
1923,9.0,Nils Ringoen,Svein Solhaug,Norway,"14, Q6",€ 200.00,180.0
1924,9.0,Matyas Papp,Bence Tari,Hungary,"16, Q8",€ 200.00,180.0
1925,13.0,Quinten Groenewold,Sam van Der Loo,Netherlands,7,€ 100.00,140.0
1926,13.0,Domonkos Doczi,Csanad Petik,Hungary,9,€ 100.00,140.0
1927,13.0,Manuel Alfieri,Davis Krumins,Italy,"11, Q2",€ 100.00,140.0
1928,13.0,Even Aas,Adrian Mol,Norway,"13, Q4",€ 100.00,140.0
1929,17.0,Moritz Camp,Ole Schwarmann,Germany,Q3,€ 0.00,100.0
1930,17.0,Luca Bigarelli,Simone Podesta,Italy,Q10,€ 0.00,100.0
1931,17.0,Toms Liepa,Ernests Puskundzis,Latvia,Q12,€ 0.00,100.0
1932,21.0,Christian Ruud,Havard Solheim,Norway,Q5,€ 0.00,60.0
1933,21.0,Davide Boncompagni,Nicolo Conti,Italy,Q7,€ 0.00,60.0
1934,21.0,Levente Polgar,Marton Udvarhelyi,Hungary,Q9,€ 0.00,60.0
1935,21.0,Alvaro Costa,Pablo Perez,Spain,Q11,€ 0.00,60.0
1936,21.0,Nico Fontana,Marco Raisa,Italy,Q13,€ 0.00,60.0
1937,21.0,Shaun Sturgess,Max van Straten,Netherlands,Q14,€ 0.00,60.0
1938,21.0,Gerald Ndrecaj,Marco Ulisse,Italy,Q15,€ 0.00,60.0
1939,21.0,Jean Carcasse,Evans Sauteur,Mauritius,Q16,€ 0.00,60.0
1940,1.0,Anniina Parkkinen,Sara Sinisalo,Finland,2,"Ć 1,000.00",400.0
1941,2.0,Heleene Hollas,Liisa Remmelg,Estonia,5,Ć 700.00,360.0
1942,3.0,Maria Mancinelli,Aurora Mattavelli,Italy,12,Ć 500.00,320.0
1943,4.0,Valerie Dvornikova,Anna Pospisilova,Czech Republic,3,Ć 400.00,280.0
1944,5.0,Giada Bianchi,Reka Orsi Toth,Italy,1,Ć 300.00,240.0
1945,5.0,Elsa Descamps,Anouk Dupin,France,4,Ć 300.00,240.0
1946,5.0,Federica Frasca,Alice Gradini,Italy,10,Ć 300.00,240.0
1947,5.0,Anna Piccoli,Sharin Rottoli,Italy,"15, Q6",Ć 300.00,240.0
1948,9.0,Andrea Galindo,Gorda Galindo,Colombia,"8, Q1",Ć 200.00,180.0
1949,9.0,Patrycja Jundzill,Kinga Legieta,Poland,11,Ć 200.00,180.0
1950,9.0,Anna Dalmazzo,Carolina Ferraris,Italy,"14, Q4",Ć 200.00,180.0
1951,9.0,Nadine Demierre,Noemi Grunig,Switzerland,"16, Q8",Ć 200.00,180.0
1952,13.0,Erika Ditta,Eleonora Sestini,Italy,6,Ć 100.00,140.0
1953,13.0,Devin Corah,Myriam Robitaille,Canada,7,Ć 100.00,140.0
1954,13.0,Logan Beitler,Jessica McGuire,United States,9,Ć 100.00,140.0
1955,13.0,Deborah Lutz,Jasmine Wandeler,Switzerland,"13, Q2",Ć 100.00,140.0
1956,17.0,Belen Arends,Danieke Prins,Netherlands,Q3,Ć 0.00,100.0
1957,17.0,Jessica Hoeffner,Katie Oldja,United States,Q5,Ć 0.00,100.0
1958,17.0,Susan Reinders,Fiona van Diepen,Netherlands,Q7,Ć 0.00,100.0
1959,1.0,Bautista Amieva,Leo Aveiro,Argentina,4,"$1,000.00",400.0
1960,2.0,Felipe Alves,Gabriel Dos Reis,Brazil,5,$700.00,360.0
1961,3.0,Heitor Barbosa,Vinicius Rezende,Brazil,1,$500.00,320.0
1962,4.0,Mateus De Paula,Adelmo Goncalves,Brazil,11,$400.00,280.0
1963,5.0,Hans Hannibal,Nicolas Llambias,Uruguay,2,$300.00,240.0
1964,5.0,Jorge Barajas,Gabriel Cruz,Mexico,6,$300.00,240.0
1965,5.0,Julian Azaad,Maciel Bueno,Argentina,7,$300.00,240.0
1966,5.0,Joao Elbert,Lucas Sampaio,Brazil,"16, Q9",$300.00,240.0
1967,9.0,Edgardo Cuello,Yeferson Rodriguez,Colombia,8,$200.00,180.0
1968,9.0,Felipe Numasawa,Gabriel Zuliani,Brazil,"13, Q4",$200.00,180.0
1969,9.0,Lyan De Paulo,Rafael Lima,Brazil,"14, Q10",$200.00,180.0
1970,9.0,Lucas Aguinelo,Johann Ferdinand,Brazil,15,$200.00,180.0
1971,13.0,Daniel Dyner,Jhostin Varela,Costa Rica,3,$100.00,140.0
1972,13.0,Thomas Acevedo,Maximiliano Cordova,Chile,9,$100.00,140.0
1973,13.0,Carlos Chacon,Renzo Zaconeta,Bolivia,10,$100.00,140.0
1974,13.0,Marcio Gaudie,Matheus Maia,Brazil,"12, Q3",$100.00,140.0
1975,17.0,Vilsomar Brito,Pedro Sousa,Brazil,Q1,$0.00,100.0
1976,17.0,Henrique Camboim,Patrick Mirando,Brazil,Q2,$0.00,100.0
1977,17.0,Carlos Eduardo,Anthony Fernandez,Brazil,Q5,$0.00,100.0
1978,17.0,Ignacio Santelli,Rodrigo Santelli,Argentina,Q6,$0.00,100.0
1979,21.0,Goran Grimalt,Martin Iglesias,Chile,Q7,$0.00,60.0
1980,21.0,Gabriel Arpin,Eric Girard,Canada,Q8,$0.00,60.0
1981,21.0,Enzo Lecussan,Ignacio Moreno,Argentina,Q11,$0.00,60.0
1982,1.0,Carolina Horta,Ana Luiza,Brazil,1,"$1,000.00",400.0
1983,2.0,Katie Lindstrom,Teegan Van Gunst,United States,2,$700.00,360.0
1984,3.0,Fabrine Conceicao,Flavia Moura,Brazil,"12, Q3",$500.00,320.0
1985,4.0,Lisbeth Allcca,Claudia Gaona,Peru,3,$400.00,280.0
1986,5.0,Josemari Alves,Talita Simonetti,Brazil,5,$300.00,240.0
1987,5.0,Natasha Bastos,Giulia Gavio,Brazil,"14, Q8",$300.00,240.0
1988,5.0,Teresa Cavalcanti,Barbara De Sousa,Brazil,"15, Q2",$300.00,240.0
1989,5.0,Mayara Dos santos,Lucilia Rosa,Brazil,"16, Q13",$300.00,240.0
1990,9.0,Morena Abdala,Agostina Ghigliazza,Argentina,9,$200.00,180.0
1991,9.0,Sofia Ohlsson,Amanda Recart,Chile,10,$200.00,180.0
1992,9.0,Iya Lindahl,Tiffany Svenssohn,United States,11,$200.00,180.0
1993,9.0,Verena Figueira,Kyce Martins,Brazil,13,$200.00,180.0
1994,13.0,Maia Najul,Cecilia Peralta,Argentina,4,$100.00,140.0
1995,13.0,Larissa Gomes,Carolina Sallaberry,Brazil,6,$100.00,140.0
1996,13.0,Sol Acuna,Maria Bianchi,Uruguay,7,$100.00,140.0
1997,13.0,Andrea Galindo,Gorda Galindo,Colombia,8,$100.00,140.0
1998,17.0,Carol Goerl,Juliana Simoes,Brazil,Q1,$0.00,100.0
1999,17.0,Ana Beatriz,Beatriz Vieira,Brazil,Q7,$0.00,100.0
2000,17.0,Solange Rodrigues,Victoria Strehl,Brazil,Q11,$0.00,100.0
2001,17.0,Mafe Ferreira,Manu Pereira,Brazil,Q12,$0.00,100.0
2002,21.0,Agostina Panzera,Lucia Piatti,Argentina,Q4,$0.00,60.0
2003,21.0,Kedma Da Silva,Alessandra Rezende,Brazil,Q5,$0.00,60.0
2004,21.0,Ana Carolina,Nivia Moreno,Brazil,Q6,$0.00,60.0
2005,21.0,Anne Catherine,Danielle Neves,Brazil,Q9,$0.00,60.0
2006,21.0,Geovania de Lima,Vanilda Leao,Brazil,Q10,$0.00,60.0
2007,1.0,Maryna Hladun,Tetiana Lazarenko,Ukraine,1,"€ 1,000.00",400.0
2008,2.0,Heleene Hollas,Liisa Remmelg,Estonia,3,€ 700.00,360.0
2009,3.0,Inna Makhno,Sofiia Rylova,Ukraine,10,€ 500.00,320.0
2010,4.0,Anna Pavelkova,Katerina Pavelkova,Czech Republic,6,€ 400.00,280.0
2011,5.0,Agata Ceynowa,Marta Lodej,Poland,4,€ 300.00,240.0
